SOURCE	CODE1	CODE2	CODE3	vocabulary	n_events	n_patients
PURCH	R03BA05	NA	583153	purch	9	9
PURCH	R03BA07	203	007516	purch	380	40
PURCH	R03BA07	203	007549	purch	485	42
PURCH	R03BA07	NA	007516	purch	411	109
PURCH	R03BA07	NA	007549	purch	494	123
PURCH	R03BA08	203	032105	purch	316	66
PURCH	R03BA08	203	032141	purch	957	124
PURCH	R03BA08	203	032178	purch	4164	878
PURCH	R03BA08	203	032214	purch	16196	1354
PURCH	R03BA08	NA	032105	purch	425	217
PURCH	R03BA08	NA	032141	purch	551	180
PURCH	R03BA08	NA	032178	purch	3887	1584
PURCH	R03BA08	NA	032214	purch	6560	1644
PURCH	R03BB01	203	023036	purch	122	96
PURCH	R03BB01	203	054049	purch	69	13
PURCH	R03BB01	203	080408	purch	291	23
PURCH	R03BB01	203	110542	purch	17	7
PURCH	R03BB01	203	113027	purch	1558	197
PURCH	R03BB01	203	129817	purch	974	119
PURCH	R03BB01	203	140186	purch	2853	260
PURCH	R03BB01	203	140228	purch	117	93
PURCH	R03BB01	203	152926	purch	443	67
PURCH	R03BB01	203	168364	purch	65	11
PURCH	R03BB01	210	113027	purch	55	10
PURCH	R03BB01	210	140186	purch	39	9
PURCH	R03BB01	NA	023036	purch	223	212
PURCH	R03BB01	NA	113027	purch	1019	336
PURCH	R03BB01	NA	129817	purch	87	50
PURCH	R03BB01	NA	140186	purch	1244	272
PURCH	R03BB01	NA	140228	purch	245	240
PURCH	R03BB01	NA	152926	purch	324	134
PURCH	R03BB02	203	138693	purch	18	13
PURCH	R03BB02	203	520536	purch	934	77
PURCH	R03BB02	210	520536	purch	33	12
PURCH	R03BB02	NA	138693	purch	22	21
PURCH	R03BB02	NA	520536	purch	343	88
PURCH	R03BB04	203	005588	purch	7429	695
PURCH	R03BB04	203	005600	purch	986	615
PURCH	R03BB04	203	021617	purch	11717	760
PURCH	R03BB04	203	038701	purch	2552	782
PURCH	R03BB04	203	063037	purch	11	11
PURCH	R03BB04	203	066278	purch	20799	1387
PURCH	R03BB04	203	071690	purch	63	34
PURCH	R03BB04	203	099753	purch	3784	907
PURCH	R03BB04	203	119927	purch	2288	837
PURCH	R03BB04	203	468697	purch	77	54
PURCH	R03BB04	203	516398	purch	1849	443
PURCH	R03BB04	203	527207	purch	111	51
PURCH	R03BB04	NA	005588	purch	7198	988
PURCH	R03BB04	NA	005600	purch	1366	1010
PURCH	R03BB04	NA	008883	purch	53	49
PURCH	R03BB04	NA	021617	purch	4455	540
PURCH	R03BB04	NA	038701	purch	639	248
PURCH	R03BB04	NA	066278	purch	9222	1095
PURCH	R03BB04	NA	071690	purch	47	18
PURCH	R03BB04	NA	099753	purch	1085	340
PURCH	R03BB04	NA	119927	purch	1307	517
PURCH	R03BB04	NA	468697	purch	33	21
PURCH	R03BB04	NA	516398	purch	919	237
PURCH	R03BB04	NA	527207	purch	59	30
PURCH	R03BB05	203	054974	purch	135	22
PURCH	R03BB05	203	112056	purch	97	12
PURCH	R03BB05	NA	054974	purch	186	42
PURCH	R03BB05	NA	112056	purch	55	14
PURCH	R03BB06	203	426318	purch	117	22
PURCH	R03BB06	203	453556	purch	168	18
PURCH	R03BB06	NA	426318	purch	212	49
PURCH	R03BB06	NA	453556	purch	131	27
PURCH	R03BB07	203	177512	purch	606	86
PURCH	R03BB07	203	372536	purch	345	64
PURCH	R03BB07	NA	177512	purch	507	115
PURCH	R03BB07	NA	372536	purch	321	57
PURCH	R03BC01	203	036681	purch	897	148
PURCH	R03BC01	203	109876	purch	520	133
PURCH	R03BC01	203	181784	purch	157	22
PURCH	R03BC01	203	181925	purch	97	18
PURCH	R03BC01	203	415125	purch	87	12
PURCH	R03BC01	203	416990	purch	334	60
PURCH	R03BC01	203	417006	purch	55	32
PURCH	R03BC01	203	525048	purch	32	17
PURCH	R03BC01	NA	036681	purch	127	63
PURCH	R03BC01	NA	066878	purch	9	7
PURCH	R03BC01	NA	109876	purch	244	139
PURCH	R03BC01	NA	181784	purch	105	45
PURCH	R03BC01	NA	181925	purch	34	11
PURCH	R03BC01	NA	416990	purch	148	50
PURCH	R03BC01	NA	417006	purch	65	59
PURCH	R03BC01	NA	525048	purch	34	27
PURCH	R03BC03	203	006007	purch	41	20
PURCH	R03BC03	203	027318	purch	827	110
PURCH	R03BC03	203	027383	purch	194	38
PURCH	R03BC03	203	027979	purch	13	11
PURCH	R03BC03	203	028043	purch	33	8
PURCH	R03BC03	203	139980	purch	849	186
PURCH	R03BC03	203	179028	purch	427	164
PURCH	R03BC03	203	373050	purch	94	33
PURCH	R03BC03	203	562876	purch	609	118
PURCH	R03BC03	NA	027318	purch	1579	913
PURCH	R03BC03	NA	027383	purch	159	63
PURCH	R03BC03	NA	027979	purch	149	125
PURCH	R03BC03	NA	028043	purch	24	22
PURCH	R03BC03	NA	139980	purch	1739	1115
PURCH	R03BC03	NA	179028	purch	836	533
PURCH	R03BC03	NA	373050	purch	202	142
PURCH	R03BC03	NA	562876	purch	143	81
PURCH	R03CA02	NA	1778810	purch	21	7
PURCH	R03CA02	NA	465989	purch	54	17
PURCH	R03CA02	NA	810017	purch	43	10
PURCH	R03CA02	NA	877886	purch	34	12
PURCH	R03CC02	203	001750	purch	57	9
PURCH	R03CC02	203	415885	purch	90	44
PURCH	R03CC02	203	425702	purch	191	64
PURCH	R03CC02	203	480392	purch	58	13
PURCH	R03CC02	203	575191	purch	75	12
PURCH	R03CC02	203	586065	purch	87	15
PURCH	R03CC02	NA	001701	purch	12	11
PURCH	R03CC02	NA	001750	purch	137	86
PURCH	R03CC02	NA	126813	purch	620	540
PURCH	R03CC02	NA	415885	purch	1082	806
PURCH	R03CC02	NA	425702	purch	2493	1683
PURCH	R03CC02	NA	480384	purch	99	87
PURCH	R03CC02	NA	480392	purch	132	81
PURCH	R03CC02	NA	575191	purch	116	56
PURCH	R03CC02	NA	586065	purch	89	28
PURCH	R03CC03	203	423285	purch	151	58
PURCH	R03CC03	203	423293	purch	319	27
PURCH	R03CC03	NA	423285	purch	1112	795
PURCH	R03CC03	NA	423517	purch	59	42
PURCH	R03CC03	NA	423525	purch	14	13
PURCH	R03DA04	203	048157	purch	188	22
PURCH	R03DA04	203	083642	purch	1192	104
PURCH	R03DA04	203	083667	purch	265	25
PURCH	R03DA04	203	087221	purch	520	61
PURCH	R03DA04	203	187930	purch	95	60
PURCH	R03DA04	203	187963	purch	7486	571
PURCH	R03DA04	203	187997	purch	65	43
PURCH	R03DA04	203	188011	purch	6798	361
PURCH	R03DA04	203	423616	purch	30	9
PURCH	R03DA04	203	423673	purch	47	19
PURCH	R03DA04	203	423707	purch	1071	139
PURCH	R03DA04	203	423715	purch	2592	200
PURCH	R03DA04	203	496232	purch	95	7
PURCH	R03DA04	203	566828	purch	457	87
PURCH	R03DA04	210	188011	purch	19	6
PURCH	R03DA04	210	423715	purch	20	6
PURCH	R03DA04	NA	048157	purch	51	13
PURCH	R03DA04	NA	083642	purch	216	60
PURCH	R03DA04	NA	083667	purch	67	7
PURCH	R03DA04	NA	087221	purch	128	41
PURCH	R03DA04	NA	187930	purch	115	90
PURCH	R03DA04	NA	187963	purch	1514	304
PURCH	R03DA04	NA	187997	purch	65	50
PURCH	R03DA04	NA	188011	purch	734	143
PURCH	R03DA04	NA	423616	purch	43	40
PURCH	R03DA04	NA	423673	purch	59	46
PURCH	R03DA04	NA	423707	purch	439	88
PURCH	R03DA04	NA	423715	purch	336	85
PURCH	R03DA04	NA	496232	purch	9	8
PURCH	R03DA04	NA	536763	purch	46	28
PURCH	R03DA04	NA	566828	purch	631	284
PURCH	R03DA04	NA	566836	purch	74	19
PURCH	R03DA05	203	048157	purch	42	16
PURCH	R03DA05	203	179259	purch	221	31
PURCH	R03DA05	203	199760	purch	142	23
PURCH	R03DA05	203	542910	purch	368	23
PURCH	R03DA05	NA	048157	purch	15	6
PURCH	R03DA05	NA	179234	purch	28	26
PURCH	R03DA05	NA	179259	purch	154	46
PURCH	R03DA05	NA	199760	purch	55	11
PURCH	R03DA05	NA	542910	purch	169	52
PURCH	R03DA54	NA	566851	purch	479	290
PURCH	R03DA74	203	184762	purch	41	15
PURCH	R03DA74	203	462853	purch	81	17
PURCH	R03DB04	203	486522	purch	206	26
PURCH	R03DB04	NA	486522	purch	65	31
PURCH	R03DC01	203	047548	purch	223	105
PURCH	R03DC01	203	047563	purch	1884	150
PURCH	R03DC01	NA	047548	purch	427	269
PURCH	R03DC01	NA	047563	purch	622	169
PURCH	R03DC03	203	002294	purch	48	9
PURCH	R03DC03	203	002328	purch	25	6
PURCH	R03DC03	203	011526	purch	51	9
PURCH	R03DC03	203	021048	purch	4183	1193
PURCH	R03DC03	203	021345	purch	10093	1063
PURCH	R03DC03	203	021402	purch	208	44
PURCH	R03DC03	203	021469	purch	124	37
PURCH	R03DC03	203	026107	purch	2263	389
PURCH	R03DC03	203	040080	purch	564	296
PURCH	R03DC03	203	040091	purch	2574	724
PURCH	R03DC03	203	040126	purch	9	9
PURCH	R03DC03	203	040137	purch	43	19
PURCH	R03DC03	203	040763	purch	26	10
PURCH	R03DC03	203	040775	purch	331	147
PURCH	R03DC03	203	040786	purch	1204	412
PURCH	R03DC03	203	042470	purch	53	22
PURCH	R03DC03	203	042482	purch	61	27
PURCH	R03DC03	203	042493	purch	839	383
PURCH	R03DC03	203	042504	purch	2176	672
PURCH	R03DC03	203	051199	purch	19	10
PURCH	R03DC03	203	051860	purch	223	140
PURCH	R03DC03	203	058210	purch	6	6
PURCH	R03DC03	203	059672	purch	20	9
PURCH	R03DC03	203	073990	purch	330	165
PURCH	R03DC03	203	083191	purch	15	11
PURCH	R03DC03	203	100217	purch	77	53
PURCH	R03DC03	203	117737	purch	37	24
PURCH	R03DC03	203	118101	purch	23219	2269
PURCH	R03DC03	203	125197	purch	444	102
PURCH	R03DC03	203	140116	purch	55	31
PURCH	R03DC03	203	172283	purch	150	88
PURCH	R03DC03	203	174627	purch	750	226
PURCH	R03DC03	203	190543	purch	38	28
PURCH	R03DC03	203	196109	purch	83	16
PURCH	R03DC03	203	387991	purch	67	27
PURCH	R03DC03	203	389900	purch	239	58
PURCH	R03DC03	203	396186	purch	350	194
PURCH	R03DC03	203	434169	purch	2665	644
PURCH	R03DC03	203	464013	purch	1184	329
PURCH	R03DC03	203	501950	purch	4877	650
PURCH	R03DC03	203	535488	purch	2466	1197
PURCH	R03DC03	203	543755	purch	149	101
PURCH	R03DC03	NA	002294	purch	36	24
PURCH	R03DC03	NA	011526	purch	47	18
PURCH	R03DC03	NA	021048	purch	3454	1660
PURCH	R03DC03	NA	021345	purch	1787	517
PURCH	R03DC03	NA	021402	purch	159	87
PURCH	R03DC03	NA	021469	purch	30	18
PURCH	R03DC03	NA	026107	purch	339	126
PURCH	R03DC03	NA	040080	purch	442	357
PURCH	R03DC03	NA	040091	purch	773	264
PURCH	R03DC03	NA	040126	purch	12	10
PURCH	R03DC03	NA	040137	purch	26	12
PURCH	R03DC03	NA	040752	purch	17	8
PURCH	R03DC03	NA	040775	purch	203	151
PURCH	R03DC03	NA	040786	purch	188	92
PURCH	R03DC03	NA	042447	purch	12	9
PURCH	R03DC03	NA	042470	purch	53	41
PURCH	R03DC03	NA	042482	purch	11	10
PURCH	R03DC03	NA	042493	purch	653	455
PURCH	R03DC03	NA	042504	purch	410	202
PURCH	R03DC03	NA	051860	purch	283	222
PURCH	R03DC03	NA	058210	purch	18	17
PURCH	R03DC03	NA	059672	purch	29	21
PURCH	R03DC03	NA	073990	purch	94	52
PURCH	R03DC03	NA	083191	purch	17	15
PURCH	R03DC03	NA	100217	purch	89	69
PURCH	R03DC03	NA	117737	purch	27	26
PURCH	R03DC03	NA	118101	purch	5861	1379
PURCH	R03DC03	NA	125197	purch	76	29
PURCH	R03DC03	NA	140116	purch	87	67
PURCH	R03DC03	NA	172283	purch	168	139
PURCH	R03DC03	NA	174627	purch	117	65
PURCH	R03DC03	NA	190543	purch	51	46
PURCH	R03DC03	NA	196109	purch	43	21
PURCH	R03DC03	NA	387991	purch	24	13
PURCH	R03DC03	NA	389900	purch	115	53
PURCH	R03DC03	NA	396186	purch	352	277
PURCH	R03DC03	NA	434169	purch	487	231
PURCH	R03DC03	NA	448930	purch	19	15
PURCH	R03DC03	NA	464013	purch	277	104
PURCH	R03DC03	NA	501950	purch	807	252
PURCH	R03DC03	NA	535488	purch	3120	2032
PURCH	R03DC03	NA	543755	purch	33	20
PURCH	R03DC03	NA	590821	purch	8	7
PURCH	R03DX05	344	028268	purch	242	24
PURCH	R03DX07	348	091356	purch	322	42
PURCH	R03DX07	348	091367	purch	548	47
PURCH	R03DX09	297	437922	purch	260	16
PURCH	R03DX09	3028	437922	purch	55	11
PURCH	R03DX10	251	444996	purch	105	15
PURCH	R03DX10	3027	444996	purch	65	12
PURCH	R05CA10	NA	007690	purch	340	265
PURCH	R05CA10	NA	098327	purch	550	475
PURCH	R05CB01	NA	060814	purch	25	11
PURCH	R05CB01	NA	476622	purch	584	233
PURCH	R05CB01	NA	477927	purch	145	84
PURCH	R05CB01	NA	544726	purch	150	119
PURCH	R05CB02	NA	116673	purch	209	153
PURCH	R05CB02	NA	414375	purch	15	14
PURCH	R05CB02	NA	420976	purch	9	9
PURCH	R05CB02	NA	420984	purch	75	41
PURCH	R05CB02	NA	426445	purch	286	189
PURCH	R05CB02	NA	465757	purch	43	24
PURCH	R05CB02	NA	586354	purch	23	22
PURCH	R05CB02	NA	586461	purch	65	24
PURCH	R05CB03	NA	055616	purch	105	62
PURCH	R05CB03	NA	055640	purch	65	55
PURCH	R05CB03	NA	098426	purch	79	52
PURCH	R05CB03	NA	098442	purch	43	40
PURCH	R05CB03	NA	186270	purch	105	93
PURCH	R05CB03	NA	187153	purch	493	365
PURCH	R05CB03	NA	187195	purch	102	92
PURCH	R05CB03	NA	187351	purch	9	6
PURCH	R05CB13	304	148213	purch	421	10
PURCH	R05DA01	NA	184911	purch	1129	1039
PURCH	R05DA01	NA	185371	purch	3141	2240
PURCH	R05DA01	NA	429076	purch	375	297
PURCH	R05DA01	NA	541391	purch	224	108
PURCH	R05DA05	NA	171280	purch	250	212
PURCH	R05DA09	NA	063669	purch	369	320
PURCH	R05DA09	NA	063677	purch	46	32
PURCH	R05DA09	NA	079855	purch	157	134
PURCH	R05DA20	NA	020511	purch	839	723
PURCH	R05DA20	NA	020578	purch	55	39
PURCH	R05DA20	NA	063826	purch	9086	7605
PURCH	R05DA20	NA	063834	purch	8957	6372
PURCH	R05DA20	NA	161612	purch	2292	1771
PURCH	R05DA20	NA	463679	purch	68	61
PURCH	R05DA20	NA	480756	purch	39	33
PURCH	R05DA20	NA	556027	purch	146	138
PURCH	R05DB03	NA	058453	purch	50	35
PURCH	R05DB05	NA	030429	purch	13	12
PURCH	R05DB05	NA	067140	purch	169	163
PURCH	R05DB05	NA	067355	purch	325	273
PURCH	R05DB05	NA	109249	purch	518	434
PURCH	R05DB05	NA	136648	purch	77	70
PURCH	R05DB05	NA	136655	purch	292	261
PURCH	R05DB05	NA	156638	purch	30	28
PURCH	R05DB05	NA	156653	purch	153	149
PURCH	R05DB20	NA	045302	purch	1027	885
PURCH	R05DB20	NA	417691	purch	1569	1474
PURCH	R05DB20	NA	480657	purch	74	72
PURCH	R05FA02	NA	169672	purch	15765	11280
PURCH	R05FA02	NA	184911	purch	1067	979
PURCH	R05FA02	NA	185371	purch	519	406
PURCH	R05FA02	NA	371872	purch	9948	6843
PURCH	R05FA02	NA	463133	purch	1059	947
PURCH	R05FA02	NA	473249	purch	9012	7191
PURCH	R05FA02	NA	509174	purch	855	791
PURCH	R05FA02	NA	519512	purch	34	34
PURCH	R05FA02	NA	519520	purch	1406	1209
PURCH	R05FA02	NA	527069	purch	13	13
PURCH	R05FA02	NA	527085	purch	795	659
PURCH	R05FA02	NA	540294	purch	1529	1015
PURCH	R05FA02	NA	544932	purch	1229	968
PURCH	R05FB02	NA	074856	purch	892	851
PURCH	R05FB02	NA	152116	purch	6637	5060
PURCH	R05FB02	NA	155663	purch	21350	13899
PURCH	R05FB02	NA	170167	purch	3310	2791
PURCH	R05FB02	NA	371864	purch	1515	1205
PURCH	R05FB02	NA	579979	purch	2874	2620
PURCH	R06AB03	NA	024646	purch	12	7
PURCH	R06AB03	NA	184481	purch	10	8
PURCH	R06AB05	NA	455113	purch	20	14
PURCH	R06AD02	NA	166611	purch	15	9
PURCH	R06AD03	NA	156455	purch	38	13
PURCH	R06AE02	NA	139303	purch	15	8
PURCH	R06AE02	NA	514729	purch	19	17
PURCH	R06AE03	NA	016375	purch	9	9
PURCH	R06AE03	NA	174474	purch	26	18
PURCH	R06AE07	NA	003250	purch	83	65
PURCH	R06AE07	NA	003261	purch	546	345
PURCH	R06AE07	NA	007519	purch	37571	6989
PURCH	R06AE07	NA	007544	purch	6074	4469
PURCH	R06AE07	NA	008024	purch	236	169
PURCH	R06AE07	NA	008100	purch	99	77
PURCH	R06AE07	NA	008519	purch	33623	6215
PURCH	R06AE07	NA	008571	purch	165	80
PURCH	R06AE07	NA	008674	purch	1479	1106
PURCH	R06AE07	NA	008688	purch	146	131
PURCH	R06AE07	NA	008699	purch	2597	918
PURCH	R06AE07	NA	009174	purch	121	106
PURCH	R06AE07	NA	009185	purch	220	162
PURCH	R06AE07	NA	009196	purch	237	143
PURCH	R06AE07	NA	009912	purch	203	159
PURCH	R06AE07	NA	010175	purch	1638	779
PURCH	R06AE07	NA	010201	purch	37	30
PURCH	R06AE07	NA	010212	purch	95	75
PURCH	R06AE07	NA	010726	purch	354	279
PURCH	R06AE07	NA	010973	purch	74	68
PURCH	R06AE07	NA	010989	purch	72	56
PURCH	R06AE07	NA	013925	purch	285	200
PURCH	R06AE07	NA	013934	purch	32	28
PURCH	R06AE07	NA	018501	purch	34	28
PURCH	R06AE07	NA	018708	purch	30	22
PURCH	R06AE07	NA	021478	purch	367	298
PURCH	R06AE07	NA	021489	purch	25474	6421
PURCH	R06AE07	NA	024255	purch	140	118
PURCH	R06AE07	NA	024266	purch	958	549
PURCH	R06AE07	NA	034625	purch	164	106
PURCH	R06AE07	NA	037432	purch	21556	11344
PURCH	R06AE07	NA	037970	purch	10	10
PURCH	R06AE07	NA	037979	purch	27	25
PURCH	R06AE07	NA	057932	purch	4444	1889
PURCH	R06AE07	NA	152919	purch	26	14
PURCH	R06AE07	NA	154674	purch	570	352
PURCH	R06AE07	NA	170796	purch	290	224
PURCH	R06AE07	NA	461889	purch	921	847
PURCH	R06AE07	NA	485342	purch	25077	6543
PURCH	R06AE07	NA	564427	purch	1270	627
PURCH	R06AE07	NA	583013	purch	220	200
PURCH	R06AE08	NA	007912	purch	38	36
PURCH	R06AE08	NA	009333	purch	362	260
PURCH	R06AE09	NA	007912	purch	74	74
PURCH	R06AE09	NA	008641	purch	13946	2692
PURCH	R06AE09	NA	009333	purch	9482	4001
PURCH	R06AE09	NA	033770	purch	4649	1512
PURCH	R06AE09	NA	041750	purch	1337	910
PURCH	R06AE09	NA	041761	purch	3771	1051
PURCH	R06AE09	NA	051006	purch	306	245
PURCH	R06AE09	NA	051017	purch	1274	539
PURCH	R06AE09	NA	060164	purch	135	110
PURCH	R06AE09	NA	066849	purch	2707	951
PURCH	R06AE09	NA	070528	purch	6729	1487
PURCH	R06AE09	NA	477806	purch	60	57
PURCH	R06AE53	NA	571067	purch	166	97
PURCH	R06AE53	NA	575399	purch	585	153
PURCH	R06AE55	NA	160614	purch	9	9
PURCH	R06AE55	NA	470898	purch	68	24
PURCH	R06AX11	NA	036848	purch	414	284
PURCH	R06AX11	NA	107383	purch	1155	709
PURCH	R06AX11	NA	107391	purch	838	289
PURCH	R06AX12	NA	090019	purch	20	14
PURCH	R06AX12	NA	414235	purch	25	16
PURCH	R06AX12	NA	426783	purch	142	85
PURCH	R06AX12	NA	426809	purch	489	418
PURCH	R06AX12	NA	426825	purch	903	577
PURCH	R06AX12	NA	426874	purch	1830	732
PURCH	R06AX12	NA	431288	purch	340	134
PURCH	R06AX12	NA	501643	purch	39	39
PURCH	R06AX12	NA	501650	purch	333	223
PURCH	R06AX12	NA	501668	purch	550	213
PURCH	R06AX13	NA	000171	purch	317	166
PURCH	R06AX13	NA	000180	purch	138	109
PURCH	R06AX13	NA	002626	purch	186	104
PURCH	R06AX13	NA	010152	purch	3527	824
PURCH	R06AX13	NA	010174	purch	665	490
PURCH	R06AX13	NA	010178	purch	424	244
PURCH	R06AX13	NA	010409	purch	110	98
PURCH	R06AX13	NA	010521	purch	13465	2374
PURCH	R06AX13	NA	010674	purch	488	352
PURCH	R06AX13	NA	010676	purch	12	7
PURCH	R06AX13	NA	010762	purch	128	100
PURCH	R06AX13	NA	010831	purch	360	239
PURCH	R06AX13	NA	011099	purch	17	15
PURCH	R06AX13	NA	011110	purch	138	92
PURCH	R06AX13	NA	012029	purch	72	64
PURCH	R06AX13	NA	012040	purch	917	461
PURCH	R06AX13	NA	015141	purch	24	21
PURCH	R06AX13	NA	015152	purch	150	97
PURCH	R06AX13	NA	030652	purch	245	127
PURCH	R06AX13	NA	030778	purch	17	14
PURCH	R06AX13	NA	030787	purch	13	13
PURCH	R06AX13	NA	063586	purch	55	38
PURCH	R06AX13	NA	428136	purch	555	282
PURCH	R06AX13	NA	438762	purch	642	580
PURCH	R06AX13	NA	438770	purch	6240	3564
PURCH	R06AX13	NA	438788	purch	4558	1646
PURCH	R06AX13	NA	494864	purch	119	93
PURCH	R06AX13	NA	494872	purch	1359	609
PURCH	R06AX18	NA	013521	purch	186	111
PURCH	R06AX18	NA	485789	purch	21	20
PURCH	R06AX18	NA	485797	purch	319	266
PURCH	R06AX18	NA	485813	purch	2675	709
PURCH	R06AX22	NA	003754	purch	57	53
PURCH	R06AX22	NA	003801	purch	2397	1535
PURCH	R06AX22	NA	003812	purch	4224	1439
PURCH	R06AX22	NA	015084	purch	1847	1108
PURCH	R06AX22	NA	015095	purch	21548	3447
PURCH	R06AX22	NA	023058	purch	436	291
PURCH	R06AX22	NA	023420	purch	235	136
PURCH	R06AX22	NA	082252	purch	8417	1970
PURCH	R06AX22	NA	083378	purch	2626	1070
PURCH	R06AX22	NA	083550	purch	509	470
PURCH	R06AX22	NA	083899	purch	4026	2623
PURCH	R06AX22	NA	130550	purch	1790	456
PURCH	R06AX22	NA	546651	purch	188	87
PURCH	R06AX22	NA	564496	purch	573	327
PURCH	R06AX25	NA	399147	purch	20	16
PURCH	R06AX25	NA	399162	purch	335	81
PURCH	R06AX26	NA	051331	purch	284	158
PURCH	R06AX26	NA	074922	purch	6051	1746
PURCH	R06AX26	NA	085969	purch	7476	1366
PURCH	R06AX26	NA	119196	purch	28	18
PURCH	R06AX26	NA	138217	purch	1305	424
PURCH	R06AX27	NA	004298	purch	285	249
PURCH	R06AX27	NA	004370	purch	19840	6635
PURCH	R06AX27	NA	004378	purch	4707	1986
PURCH	R06AX27	NA	008183	purch	620	323
PURCH	R06AX27	NA	010285	purch	558	360
PURCH	R06AX27	NA	050347	purch	432	283
PURCH	R06AX27	NA	054829	purch	2364	1340
PURCH	R06AX27	NA	083993	purch	6768	2686
PURCH	R06AX27	NA	092764	purch	10	8
PURCH	R06AX27	NA	093033	purch	78	55
PURCH	R06AX27	NA	097288	purch	426	195
PURCH	R06AX27	NA	097315	purch	25	20
PURCH	R06AX27	NA	101034	purch	734	568
PURCH	R06AX27	NA	107799	purch	32136	6962
PURCH	R06AX27	NA	125608	purch	5129	3328
PURCH	R06AX27	NA	127684	purch	11	11
PURCH	R06AX27	NA	132871	purch	118	115
PURCH	R06AX27	NA	136459	purch	17	15
PURCH	R06AX27	NA	154014	purch	574	433
PURCH	R06AX27	NA	154134	purch	76	68
PURCH	R06AX27	NA	156415	purch	37	27
PURCH	R06AX27	NA	176622	purch	477	341
PURCH	R06AX27	NA	188829	purch	4106	1605
PURCH	R06AX27	NA	380381	purch	69	50
PURCH	R06AX27	NA	391871	purch	110	93
PURCH	R06AX27	NA	395800	purch	66	41
PURCH	R06AX27	NA	399400	purch	860	560
PURCH	R06AX27	NA	421938	purch	1389	785
PURCH	R06AX27	NA	422099	purch	22	20
PURCH	R06AX27	NA	427636	purch	35	33
PURCH	R06AX27	NA	428692	purch	272	210
PURCH	R06AX27	NA	487989	purch	67	51
PURCH	R06AX27	NA	532504	purch	507	418
PURCH	R06AX27	NA	543272	purch	276	212
PURCH	R06AX27	NA	571063	purch	308	251
PURCH	R06AX27	NA	599966	purch	715	525
PURCH	S01AA01	NA	191916	purch	1279	1016
PURCH	S01AA01	NA	550111	purch	859	822
PURCH	S01AA01	NA	550236	purch	1062	1003
PURCH	S01AA01	NA	550327	purch	49	44
PURCH	S01AA02	NA	196386	purch	214	171
PURCH	S01AA03	NA	114736	purch	205	183
PURCH	S01AA12	NA	095901	purch	97	77
PURCH	S01AA13	NA	005355	purch	481	449
PURCH	S01AA13	NA	099242	purch	744	716
PURCH	S01AA30	NA	114736	purch	286	256
PURCH	S01AD03	NA	006798	purch	46	39
PURCH	S01AD03	NA	038109	purch	203	145
PURCH	S01AD03	NA	419969	purch	54	44
PURCH	S01AD03	NA	528083	purch	2231	1189
PURCH	S01AX11	NA	573089	purch	1647	1285
PURCH	S01AX12	NA	413369	purch	143	129
PURCH	S01BA01	202	550277	purch	462	103
PURCH	S01BA01	202	551994	purch	231	94
PURCH	S01BA01	NA	550277	purch	1589	719
PURCH	S01BA01	NA	551994	purch	1227	776
PURCH	S01BA04	202	058552	purch	486	88
PURCH	S01BA04	202	143412	purch	13	13
PURCH	S01BA04	NA	058552	purch	1049	475
PURCH	S01BA04	NA	143412	purch	215	188
PURCH	S01BA07	131	584854	purch	36	7
PURCH	S01BA07	202	584854	purch	521	57
PURCH	S01BA07	NA	584854	purch	1093	485
PURCH	S01BA09	NA	454116	purch	39	22
PURCH	S01BC01	NA	025056	purch	32	27
PURCH	S01BC03	NA	120538	purch	106	46
PURCH	S01BC03	NA	163172	purch	61	22
PURCH	S01BC03	NA	407122	purch	1246	638
PURCH	S01BC03	NA	407171	purch	41	30
PURCH	S01BC03	NA	407676	purch	85	43
PURCH	S01BC03	NA	472464	purch	87	56
PURCH	S01BC05	NA	171884	purch	2410	1345
PURCH	S01CA01	NA	486886	purch	792	569
PURCH	S01CA01	NA	499533	purch	33191	18075
PURCH	S01CA01	NA	554071	purch	2522	1914
PURCH	S01CA02	202	058552	purch	203	55
PURCH	S01CA02	NA	058552	purch	626	301
PURCH	S01CA03	NA	013680	purch	79	68
PURCH	S01CA03	NA	550269	purch	279	248
PURCH	S01CB01	NA	477679	purch	179	149
PURCH	S01CB02	NA	457788	purch	14	14
PURCH	S01EA02	114	039503	purch	247	50
PURCH	S01EA02	114	142877	purch	300	24
PURCH	S01EA02	114	479139	purch	172	38
PURCH	S01EA02	114	566133	purch	80	10
PURCH	S01EA02	NA	039503	purch	26	8
PURCH	S01EA02	NA	479139	purch	32	9
PURCH	S01EA03	NA	161950	purch	534	262
PURCH	S01EA05	114	026900	purch	66	27
PURCH	S01EA05	114	170450	purch	49	20
PURCH	S01EA05	114	174433	purch	470	259
PURCH	S01EA05	114	174664	purch	5580	522
PURCH	S01EA05	NA	174433	purch	633	207
PURCH	S01EA05	NA	174664	purch	125	61
PURCH	S01EB01	114	448027	purch	43	7
PURCH	S01EB01	114	536037	purch	415	44
PURCH	S01EB01	114	536052	purch	317	29
PURCH	S01EB01	114	550376	purch	499	52
PURCH	S01EB01	114	550392	purch	422	29
PURCH	S01EB01	114	587097	purch	74	8
PURCH	S01EB01	114	587105	purch	85	15
PURCH	S01EB01	NA	536037	purch	76	24
PURCH	S01EB01	NA	536052	purch	23	12
PURCH	S01EB01	NA	550376	purch	53	29
PURCH	S01EB01	NA	550392	purch	16	9
