visit_year_bin	SOURCE	CODE5	CODE6	CODE7	CODE8	CODE9	n_visits	n_events_per_visit_logmean	n_events_per_visit_logsd	n_patients
(2009,2017]	OUTPAT	NA	10K	NA	NA	NA	67	0.4389789391403151	0.2200045037049067	51
(2009,2017]	OUTPAT	NA	10M	NA	NA	NA	34	1.283402558076817	0.6511610185557274	14
(2009,2017]	OUTPAT	NA	15Y	NA	NA	NA	20	0.6492182256327742	0.34991911486893396	18
(2009,2017]	OUTPAT	NA	20	NA	NA	NA	14	0.5149277417723053	0.2175173731922759	12
(2009,2017]	OUTPAT	NA	20G	NA	NA	NA	13	0.7336839066248995	0.4773560863037309	11
(2009,2017]	OUTPAT	NA	20O	NA	NA	NA	41	0.5891147436055306	0.40089657840431625	34
(2009,2017]	OUTPAT	NA	20U	NA	NA	NA	14	0.6737521621761333	0.5539125954183937	13
(2009,2017]	OUTPAT	NA	20V	NA	NA	NA	15	0.49600667371837737	0.2472549083097123	10
(2009,2017]	OUTPAT	NA	20Y	NA	NA	NA	10	0.5412774565234838	0.2970982894396708	7
(2009,2017]	OUTPAT	NA	30	NA	NA	NA	21	0.890410185859543	0.36711249246070443	19
(2009,2017]	OUTPAT	NA	50	NA	NA	NA	90	0.5536855990766094	0.3255723078650217	63
(2009,2017]	OUTPAT	NA	55	NA	NA	NA	10	0.5923600189000829	0.3145547511447055	9
(2009,2017]	OUTPAT	NA	60	NA	NA	NA	18	0.452537211463009	0.1997100209215481	11
(2009,2017]	OUTPAT	NA	65	NA	NA	NA	47	0.6759190988177005	0.4455281479396614	24
(2009,2017]	OUTPAT	NA	70	NA	NA	NA	430	0.4609706795451897	0.22066771340056768	112
(2009,2017]	OUTPAT	NA	70Z	NA	NA	NA	10	0.9780533228111015	0.63809546932122585	9
(2009,2017]	OUTPAT	NA	77	NA	NA	NA	18	0.7872428947002273	0.6961069050706874	17
(2009,2017]	OUTPAT	NA	80	NA	NA	NA	106	0.41510332742450384	0.06983236642153441	54
(2009,2017]	OUTPAT	NA	96	NA	NA	NA	8	0.4054651081081644	0	8
(2009,2017]	OUTPAT	NA	98	NA	NA	NA	7	0.9382796007701918	0.4489779857591478	7
(2009,2017]	PRIM_OUT	-1	-1	2221	NA	NA	1939	0.6313993024686435	0.32271245186170455	1462
(2009,2017]	PRIM_OUT	-1	-1	22211	NA	NA	233	0.587395257566358	0.30106038230014	186
(2009,2017]	PRIM_OUT	-1	-1	22212	NA	NA	586	0.6253254283485297	0.3841802681703818	481
(2009,2017]	PRIM_OUT	-1	-1	22213	NA	NA	6233	0.6031948155601852	0.3168571571418187	5088
(2009,2017]	PRIM_OUT	-1	-1	222131	NA	NA	22	0.4054651081081644	0	22
(2009,2017]	PRIM_OUT	-1	-1	222133	NA	NA	75	0.6574724158327198	0.2571099256484758	73
(2009,2017]	PRIM_OUT	-1	-1	22214	NA	NA	15	0.9447918017679132	0.39814924032545534	14
(2009,2017]	PRIM_OUT	-1	-1	22215	NA	NA	110	0.6975029695180174	0.36907766195227015	93
(2009,2017]	PRIM_OUT	-1	-1	2222	NA	NA	10546	1.3657511523458898	0.45319615316067885	6658
(2009,2017]	PRIM_OUT	-1	-1	22221	NA	NA	318	1.3630743475933598	0.42288139537593844	262
(2009,2017]	PRIM_OUT	-1	-1	22222	NA	NA	32	0.8011217865604386	0.3235027084440526	31
(2009,2017]	PRIM_OUT	-1	-1	22223	NA	NA	303	0.8604930191387559	0.45707291060111116	199
(2009,2017]	PRIM_OUT	-1	-1	22224	NA	NA	19	1.1977051317422516	0.3586959416390555	15
(2009,2017]	PRIM_OUT	-1	-1	22225	NA	NA	18	0.9062517362425847	0.45187356561469844	17
(2009,2017]	PRIM_OUT	-1	-1	2223	NA	NA	22	0.4054651081081644	0	18
(2009,2017]	PRIM_OUT	-1	-1	2229	NA	NA	42	0.8893555382739414	0.23856957564699927	12
(2009,2017]	PRIM_OUT	-1	-1	2230	NA	NA	31	1.2462846943014736	0.29216824580091594	19
(2009,2017]	PRIM_OUT	-1	-1	22302	NA	NA	95	0.659895878281617	0.2683179425329988	81
(2009,2017]	PRIM_OUT	-1	-1	22305	NA	NA	10	0.6097953576145607	0.2637892178215597	9
(2009,2017]	PRIM_OUT	-1	-1	223052	NA	NA	140	0.4881410792472573	0.19417355900839267	41
(2009,2017]	PRIM_OUT	-1	-1	22308	NA	NA	73	1.3079050120147306	0.33444981048045425	72
(2009,2017]	PRIM_OUT	-1	-1	22310	NA	NA	46	0.4831994421595108	0.1855106404562944	44
(2009,2017]	PRIM_OUT	-1	-1	22311	NA	NA	144	0.5981505423639972	0.25635319841691667	115
(2009,2017]	PRIM_OUT	-1	-1	24451	NA	NA	157	0.703688030513976	0.3262463829147872	66
(2009,2017]	PRIM_OUT	-1	-1	24453	NA	NA	17	0.6055489892385854	0.2896179857153093	11
(2009,2017]	PRIM_OUT	-1	-1	24461	NA	NA	53	0.6492485968998222	0.3062108871952931	33
(2009,2017]	PRIM_OUT	-1	-1	3223	NA	NA	35	0.6681754289021025	0.2590358696101053	23
(2009,2017]	PRIM_OUT	-1	-1	3225	NA	NA	2364	1.0933707962413781	0.34729450910472937	2071
(2009,2017]	PRIM_OUT	-1	-1	32251	NA	NA	42	1.0359729281704806	0.2558406066378737	36
(2009,2017]	PRIM_OUT	-1	-1	3226	NA	NA	56	0.7427564213523307	0.2741282740841948	43
(2009,2017]	PRIM_OUT	-1	-1	32261	NA	NA	1959	0.703998083891372	0.32821726067073614	905
(2009,2017]	PRIM_OUT	-1	-1	32262	NA	NA	40	0.6049257403141282	0.3338157806576059	15
(2009,2017]	PRIM_OUT	-1	-1	32269	NA	NA	41	0.8057369730832739	0.2878949547727381	37
(2009,2017]	PRIM_OUT	-1	-1	3231	NA	NA	404	0.7982719657145488	0.38042560544827053	245
(2009,2017]	PRIM_OUT	-1	-1	32311	NA	NA	14825	0.6759574536643294	0.3135375674243812	7572
(2009,2017]	PRIM_OUT	-1	-1	32312	NA	NA	6629	0.7568467609209963	0.2869896167963575	4643
(2009,2017]	PRIM_OUT	-1	-1	32313	NA	NA	48	0.4054651081081644	0	48
(2009,2017]	PRIM_OUT	-1	-1	32315	NA	NA	96	0.8576311860502568	0.1892246470075069	9
(2009,2017]	PRIM_OUT	-1	-1	32316	NA	NA	37	0.9024846339345337	0.08397921523675632	28
(2009,2017]	PRIM_OUT	-1	-1	3232	NA	NA	31	0.817421256306544	0.20515250735375973	29
(2009,2017]	PRIM_OUT	-1	-1	3460	NA	NA	41	0.7409672600271088	0.3527572586450072	21
(2009,2017]	PRIM_OUT	-1	-1	34601	NA	NA	26	0.46440652623500944	0.16643342136083694	8
(2009,2017]	PRIM_OUT	-1	-1	34752	NA	NA	22	0.4054651081081644	0	10
(2009,2017]	PRIM_OUT	-1	-1	4114	NA	NA	43	0.42922443944611743	0.10884806856674796	12
(2009,2017]	PRIM_OUT	-1	-1	4115	NA	NA	55	0.4519038011777999	0.14820554531215147	37
(2009,2017]	PRIM_OUT	-1	-1	4190	NA	NA	22	0.4519038011777999	0.15030785663390972	21
(2009,2017]	PRIM_OUT	-1	-1	4222	NA	NA	117	0.4316612939423178	0.11315867748132273	108
(2009,2017]	PRIM_OUT	-1	-1	513	NA	NA	43	0.8001475539770662	0.35615268610346157	13
(2009,2017]	PRIM_OUT	-1	-1	51312	NA	NA	60	1.2736780224304147	0.31285433692867387	8
(2009,2017]	PRIM_OUT	-1	-1	5132	NA	NA	300	1.063873893511541	0.31106956378763634	49
(2009,2017]	PRIM_OUT	-1	-1	51321	NA	NA	14215	0.8545265344792651	0.3189769390375689	1526
(2009,2017]	PRIM_OUT	-1	-1	51322	NA	NA	563	0.9001922963019169	0.24477556953762167	74
(2009,2017]	PRIM_OUT	-1	-1	51323	NA	NA	23	0.4498847275660766	0.14717093897878739	21
(2009,2017]	PRIM_OUT	-1	-1	51325	NA	NA	256	0.7018967119284686	0.36905757927309035	235
(2009,2017]	PRIM_OUT	-1	-1	51326	NA	NA	35	0.5660103041489043	0.24060306571340703	17
(2009,2017]	PRIM_OUT	-1	-1	5133	NA	NA	501	0.41770045238998454	0.07818327552941144	21
(2009,2017]	PRIM_OUT	-1	-1	51331	NA	NA	2157	0.9325233886893424	0.2966421302099671	175
(2009,2017]	PRIM_OUT	-1	-1	51413	NA	NA	248	0.7866849220980889	0.2941825266234318	136
(2009,2017]	PRIM_OUT	-1	-1	998	NA	NA	52	1.0760588820476615	0.3440224280788844	17
(2009,2017]	PRIM_OUT	-1	-1	NA	NA	NA	138	1.1457985529582857	0.2519318470057958	32
(2009,2017]	PRIM_OUT	-1	T11	22212	NA	NA	6	0.6318190221336968	0.36645324824445974	6
(2009,2017]	PRIM_OUT	-1	T11	22213	NA	NA	27	0.4936049129853931	0.2228305010714839	27
(2009,2017]	PRIM_OUT	-1	T11	22305	NA	NA	7	0.9162907318741551	0	7
(2009,2017]	PRIM_OUT	-1	T11	3231	NA	NA	10	0.4054651081081644	0	10
(2009,2017]	PRIM_OUT	-1	T11	32311	NA	NA	129	0.48390789980825094	0.20360377572920704	117
(2009,2017]	PRIM_OUT	-1	T11	32312	NA	NA	155	0.436171878839586	0.13616581377827008	142
(2009,2017]	PRIM_OUT	-1	T21	32312	NA	NA	64	0.5808702516266558	0.27082130162359547	59
(2009,2017]	PRIM_OUT	-1	T23	32312	NA	NA	27	0.5189819133894956	0.21641601232712476	27
(2009,2017]	PRIM_OUT	-1	T24	32312	NA	NA	17	0.5857565047314552	0.2516287091799488	16
(2009,2017]	PRIM_OUT	-1	T24	34601	NA	NA	17	0.4054651081081644	0	14
(2009,2017]	PRIM_OUT	-1	T24	51321	NA	NA	32	0.4054651081081644	0	16
(2009,2017]	PRIM_OUT	-1	T26	32312	NA	NA	27	0.6003606014389853	0.33706767120968434	23
(2009,2017]	PRIM_OUT	-1	T27	32312	NA	NA	69	0.5461272363915531	0.22985580425660643	61
(2009,2017]	PRIM_OUT	-1	T28	32312	NA	NA	36	0.49060271206916284	0.19307393768632247	36
(2009,2017]	PRIM_OUT	-1	T28	51321	NA	NA	17	0.9162907318741551	0	16
(2009,2017]	PRIM_OUT	-1	T29	32312	NA	NA	7	0.4054651081081644	0	7
(2009,2017]	PRIM_OUT	-1	T30	22213	NA	NA	11	0.4519038011777999	0.15401972066645866	10
(2009,2017]	PRIM_OUT	-1	T40	32311	NA	NA	18	0.7176363226318254	0.2562461348535877	17
(2009,2017]	PRIM_OUT	-1	T40	51321	NA	NA	96	0.7954667210948875	0.25024473712584594	53
(2009,2017]	PRIM_OUT	-1	T40	51331	NA	NA	45	0.8330852485394471	0.3062445110746569	22
(2009,2017]	PRIM_OUT	-1	T40	NA	NA	NA	509	0.871129330951818	0.14516007163341926	24
(2009,2017]	PRIM_OUT	-1	T51	3226	NA	NA	11	0.4054651081081644	0	10
(2009,2017]	PRIM_OUT	-1	T51	32261	NA	NA	140	0.4601964249402348	0.158563013880136	97
(2009,2017]	PRIM_OUT	-1	T55	32269	NA	NA	12	0.8311531279131567	0.19883860437623757	7
(2009,2017]	PRIM_OUT	-1	T59	24451	NA	NA	9	0.4054651081081644	0	8
(2009,2017]	PRIM_OUT	-1	T59	32261	NA	NA	6	0.8311531279131567	0.20854368762760217	6
(2009,2017]	PRIM_OUT	-1	T60	-1	NA	NA	72	0.4278184124475269	0.14201346510432486	68
(2009,2017]	PRIM_OUT	-1	T60	2222	NA	NA	5688	0.42728625895087563	0.13578689438755545	4545
(2009,2017]	PRIM_OUT	-1	T60	22221	NA	NA	37	0.4192712060477858	0.08397921523675632	32
(2009,2017]	PRIM_OUT	-1	T60	22222	NA	NA	24	0.48333798760479707	0.21812031495825482	19
(2009,2017]	PRIM_OUT	-1	T60	22223	NA	NA	31	0.4054651081081644	0	30
(2009,2017]	PRIM_OUT	-1	T60	22308	NA	NA	23	0.4692188937078786	0.30575241470962994	22
(2009,2017]	PRIM_OUT	-1	T60	3225	NA	NA	1798	0.42261301620449243	0.1186092704736424	1616
(2009,2017]	PRIM_OUT	-1	T60	51325	NA	NA	299	0.42003680517921654	0.11363932941835131	265
(2009,2017]	PRIM_OUT	-1	T71	22310	NA	NA	38	0.4592362263993213	0.15887277005617756	23
(2009,2017]	PRIM_OUT	-1	T71	24451	NA	NA	72	0.5200508167386085	0.23481478222497748	43
(2009,2017]	PRIM_OUT	-1	T71	3231	NA	NA	30	0.4054651081081644	0	10
(2009,2017]	PRIM_OUT	-1	T71	32311	NA	NA	71	0.525319787219109	0.2271604436521063	57
(2009,2017]	PRIM_OUT	-1	T71	51322	NA	NA	12	0.4480339100886636	0.14746265569512662	10
(2009,2017]	PRIM_OUT	-1	T73	32311	NA	NA	31	0.47137809181990514	0.17407767495271986	22
(2009,2017]	PRIM_OUT	-1	T90	51321	NA	NA	8	0.8524375289034063	0.18060413128439	8
(2009,2017]	PRIM_OUT	-2	-1	22213	NA	NA	9	0.4054651081081644	0	7
(2009,2017]	PRIM_OUT	-2	-2	-2	NA	NA	336	0.4495500181979768	0.17117451031474631	238
(2009,2017]	PRIM_OUT	-2	-2	22211	NA	NA	212	0.5000870378299257	0.2244500487728496	132
(2009,2017]	PRIM_OUT	-2	-2	22212	NA	NA	522	0.5016152309740699	0.21379832879835495	321
(2009,2017]	PRIM_OUT	-2	-2	22213	NA	NA	1603	0.48822120492020427	0.2545587032978301	1179
(2009,2017]	PRIM_OUT	-2	-2	24461	NA	NA	7	0.5514152863270189	0.24925738174860515	6
(2009,2017]	PRIM_OUT	-2	-2	32261	NA	NA	32	0.4319431662452645	0.14978251569116108	29
(2009,2017]	PRIM_OUT	-2	-2	32311	NA	NA	400	0.45822788848004115	0.20066188395062146	293
(2009,2017]	PRIM_OUT	-2	-2	32312	NA	NA	387	0.42200319575495654	0.11208981500041958	295
(2009,2017]	PRIM_OUT	-2	-2	4115	NA	NA	7	0.4784401972175916	0.19307393768632247	7
(2009,2017]	PRIM_OUT	-2	-2	51321	NA	NA	25	0.4054651081081644	0	25
(2009,2017]	PRIM_OUT	-2	-2	51323	NA	NA	9	0.4054651081081644	0	9
(2009,2017]	PRIM_OUT	-2	-2	NA	NA	NA	215	0.4791627931143994	0.24644833611336903	206
(2009,2017]	PRIM_OUT	-2	T11	22213	NA	NA	186	0.4329288513213897	0.11552784480973446	128
(2009,2017]	PRIM_OUT	-2	T11	32311	NA	NA	36	0.4196547087683308	0.08513760396099845	22
(2009,2017]	PRIM_OUT	-2	T21	32312	NA	NA	11	0.4054651081081644	0	6
(2009,2017]	PRIM_OUT	-2	T23	32312	NA	NA	10	0.45654767048476347	0.161537245827677	10
(2009,2017]	PRIM_OUT	-2	T26	32312	NA	NA	8	0.4054651081081644	0	8
(2009,2017]	PRIM_OUT	-2	T27	22212	NA	NA	32	1.0610785182910822	0.485711308828755	31
(2009,2017]	PRIM_OUT	-2	T27	22213	NA	NA	37	0.8645650700328472	0.32832490558117067	35
(2009,2017]	PRIM_OUT	-2	T27	24451	NA	NA	23	1.066043248342662	0.42584694330032696	18
(2009,2017]	PRIM_OUT	-2	T27	32311	NA	NA	8	1.1754334493155685	0.5037196795643887	7
(2009,2017]	PRIM_OUT	-2	T27	32312	NA	NA	51	0.8291993534694302	0.365248039514511	51
(2009,2017]	PRIM_OUT	-2	T27	NA	NA	NA	16	0.8843641303887807	0.12770640594149768	16
(2009,2017]	PRIM_OUT	-2	T51	32261	NA	NA	7	0.4784401972175916	0.19307393768632247	7
(2009,2017]	PRIM_OUT	-2	T60	2222	NA	NA	80	0.4054651081081644	0	44
(2009,2017]	PRIM_OUT	R10	-1	22213	NA	NA	8	0.4054651081081644	0	8
(2009,2017]	PRIM_OUT	R10	-1	32311	NA	NA	41	0.7188212455541618	0.2820797293559271	38
(2009,2017]	PRIM_OUT	R10	-2	-2	NA	NA	43	0.4173447737771409	0.07790017731357458	35
(2009,2017]	PRIM_OUT	R10	-2	22212	NA	NA	24	0.4620535866145475	0.19803407046797358	19
(2009,2017]	PRIM_OUT	R10	-2	22213	NA	NA	166	0.47406780711213964	0.19789064840878082	114
(2009,2017]	PRIM_OUT	R10	-2	32311	NA	NA	22	0.5368560333559447	0.25652311513557935	22
(2009,2017]	PRIM_OUT	R10	-2	32312	NA	NA	25	0.6671987386261335	0.32664555538646783	21
(2009,2017]	PRIM_OUT	R10	T11	-1	NA	NA	50	0.6378437312695299	0.36695010286308283	50
(2009,2017]	PRIM_OUT	R10	T11	-2	NA	NA	15621	0.5395476546540532	0.2786031304994103	11106
(2009,2017]	PRIM_OUT	R10	T11	1	NA	NA	4810	0.6123156781878074	0.3196722926835881	3340
(2009,2017]	PRIM_OUT	R10	T11	100	NA	NA	4891	0.5202657881874198	0.2401673868887635	2956
(2009,2017]	PRIM_OUT	R10	T11	12292	NA	NA	19	0.48612178554489976	0.1913728125646382	12
(2009,2017]	PRIM_OUT	R10	T11	2139	NA	NA	6	0.7460155239521582	0.2637892178215597	6
(2009,2017]	PRIM_OUT	R10	T11	2213	NA	NA	6	0.4054651081081644	0	6
(2009,2017]	PRIM_OUT	R10	T11	222	NA	NA	248	0.7775593575034421	0.3559023803519607	200
(2009,2017]	PRIM_OUT	R10	T11	2221	NA	NA	408143	0.5569281161269408	0.2923661498123423	87325
(2009,2017]	PRIM_OUT	R10	T11	22210	NA	NA	54	0.8428524239048983	0.4532387247123755	43
(2009,2017]	PRIM_OUT	R10	T11	22211	NA	NA	40607	0.5614056372985117	0.3021763959277147	21092
(2009,2017]	PRIM_OUT	R10	T11	222111	NA	NA	102	0.7212893724040893	0.3180180394289981	71
(2009,2017]	PRIM_OUT	R10	T11	22212	NA	NA	315347	0.5662802649084644	0.3205514581256386	97262
(2009,2017]	PRIM_OUT	R10	T11	22213	NA	NA	1707152	0.5437134912034268	0.28802149600184146	274161
(2009,2017]	PRIM_OUT	R10	T11	222131	NA	NA	951	0.5749986837210406	0.2833968323412186	663
(2009,2017]	PRIM_OUT	R10	T11	222132	NA	NA	264	0.514312410902979	0.23523450101130203	210
(2009,2017]	PRIM_OUT	R10	T11	222133	NA	NA	2861	0.6211597718123139	0.26846610826265227	1813
(2009,2017]	PRIM_OUT	R10	T11	22214	NA	NA	823	0.5292795327059419	0.2880174115721356	640
(2009,2017]	PRIM_OUT	R10	T11	22215	NA	NA	1845	0.5675997263955792	0.3025851091207069	1028
(2009,2017]	PRIM_OUT	R10	T11	2222	NA	NA	46	0.4054651081081644	0	44
(2009,2017]	PRIM_OUT	R10	T11	22221	NA	NA	32	0.4373917095935388	0.12562974061732124	23
(2009,2017]	PRIM_OUT	R10	T11	2223	NA	NA	60	0.46776341170547053	0.1951415775551043	48
(2009,2017]	PRIM_OUT	R10	T11	2229	NA	NA	236	0.6237426971499257	0.3179111844456623	140
(2009,2017]	PRIM_OUT	R10	T11	22291	NA	NA	17	0.4054651081081644	0	12
(2009,2017]	PRIM_OUT	R10	T11	223	NA	NA	7	0.7703405536553006	0.24925738174860515	7
(2009,2017]	PRIM_OUT	R10	T11	22301	NA	NA	8	0.4693183110789132	0.18060413128439	8
(2009,2017]	PRIM_OUT	R10	T11	22302	NA	NA	10204	0.5666665339141367	0.25062901700431667	6598
(2009,2017]	PRIM_OUT	R10	T11	22303	NA	NA	17873	0.5677460419411806	0.24116420544485673	7617
(2009,2017]	PRIM_OUT	R10	T11	22305	NA	NA	6224	0.5272070884788432	0.22807245764925094	3670
(2009,2017]	PRIM_OUT	R10	T11	22309	NA	NA	56	0.5543102657819552	0.2553931239608297	25
(2009,2017]	PRIM_OUT	R10	T11	22311	NA	NA	6	0.6608779199911597	0.27979071708828024	6
(2009,2017]	PRIM_OUT	R10	T11	24451	NA	NA	2946	0.6184394818336603	0.27500183257015554	548
(2009,2017]	PRIM_OUT	R10	T11	24453	NA	NA	225	0.8662889618273989	0.1642043655457008	44
(2009,2017]	PRIM_OUT	R10	T11	24461	NA	NA	269	0.4364514606350502	0.13058139972250202	150
(2009,2017]	PRIM_OUT	R10	T11	300	NA	NA	102	0.5746655426607791	0.2757893762572453	91
(2009,2017]	PRIM_OUT	R10	T11	31	NA	NA	253	0.5528323887433179	0.25701887114835226	183
(2009,2017]	PRIM_OUT	R10	T11	3200	NA	NA	237	0.5676995872498903	0.25779309309966597	33
(2009,2017]	PRIM_OUT	R10	T11	3223	NA	NA	203	0.6019008682789733	0.28553969229824927	134
(2009,2017]	PRIM_OUT	R10	T11	3224	NA	NA	22	0.4054651081081644	0	21
(2009,2017]	PRIM_OUT	R10	T11	3225	NA	NA	8	0.4054651081081644	0	8
(2009,2017]	PRIM_OUT	R10	T11	3226	NA	NA	2132	0.4687078358749959	0.17065270628883494	387
(2009,2017]	PRIM_OUT	R10	T11	32261	NA	NA	2222	0.8820089809329208	0.42071248239430015	1126
(2009,2017]	PRIM_OUT	R10	T11	32269	NA	NA	931	0.6742406819882647	0.28956027408597884	455
(2009,2017]	PRIM_OUT	R10	T11	323	NA	NA	2848	0.49929757946164044	0.2163253210265774	2006
(2009,2017]	PRIM_OUT	R10	T11	3231	NA	NA	21247	0.5430386680879994	0.2536599964037865	6289
(2009,2017]	PRIM_OUT	R10	T11	32310	NA	NA	409	0.8955917808384096	0.17749099562087306	126
(2009,2017]	PRIM_OUT	R10	T11	32311	NA	NA	1611435	0.6720827487599229	0.3109657458292504	250026
(2009,2017]	PRIM_OUT	R10	T11	32312	NA	NA	569478	0.6605677868851466	0.31670331610606606	143449
(2009,2017]	PRIM_OUT	R10	T11	32313	NA	NA	1116	0.47518519203460435	0.17689791801876179	562
(2009,2017]	PRIM_OUT	R10	T11	32314	NA	NA	93	0.4054651081081644	0	21
(2009,2017]	PRIM_OUT	R10	T11	32316	NA	NA	608	0.44046563904735325	0.13096274973180222	374
(2009,2017]	PRIM_OUT	R10	T11	3232	NA	NA	3707	0.8790557537207209	0.36297134073857473	1546
(2009,2017]	PRIM_OUT	R10	T11	34	NA	NA	1215	0.6288024448323377	0.3260141344673082	982
(2009,2017]	PRIM_OUT	R10	T11	3431	NA	NA	86	0.6014795916462771	0.24986699293560216	77
(2009,2017]	PRIM_OUT	R10	T11	346	NA	NA	76	0.9028479523013658	0.08231255904748999	13
(2009,2017]	PRIM_OUT	R10	T11	3460	NA	NA	10	0.7630430447443579	0.24675221885333976	10
(2009,2017]	PRIM_OUT	R10	T11	34601	NA	NA	384	0.5041773381426116	0.26116510975525775	103
(2009,2017]	PRIM_OUT	R10	T11	34752	NA	NA	41	0.6671075007687938	0.2585088377933067	24
(2009,2017]	PRIM_OUT	R10	T11	34809	NA	NA	1082	0.7227619587235927	0.4161222876885875	263
(2009,2017]	PRIM_OUT	R10	T11	37710	NA	NA	40	0.4054651081081644	0	37
(2009,2017]	PRIM_OUT	R10	T11	4	NA	NA	1556	0.43423358895831526	0.12851047585148379	1065
(2009,2017]	PRIM_OUT	R10	T11	400	NA	NA	1486	0.5130811015810051	0.23440361996030112	1150
(2009,2017]	PRIM_OUT	R10	T11	411	NA	NA	36	0.845342728573323	0.17916503160686176	26
(2009,2017]	PRIM_OUT	R10	T11	4112	NA	NA	34	0.640725596140843	0.2746511952630431	33
(2009,2017]	PRIM_OUT	R10	T11	4114	NA	NA	556	0.4054651081081644	0	380
(2009,2017]	PRIM_OUT	R10	T11	4115	NA	NA	505	0.515007784699323	0.21650201217641335	289
(2009,2017]	PRIM_OUT	R10	T11	4190	NA	NA	449	0.5087916680639358	0.2219865870423333	374
(2009,2017]	PRIM_OUT	R10	T11	4222	NA	NA	7091	0.5934140563002377	0.2753813140727693	3351
(2009,2017]	PRIM_OUT	R10	T11	4223	NA	NA	54	0.878451796780378	0.13503702365102635	11
(2009,2017]	PRIM_OUT	R10	T11	503	NA	NA	11	0.915178501177033	0.2935153703324771	9
(2009,2017]	PRIM_OUT	R10	T11	507	NA	NA	364	0.45595271227823947	0.16019214540182808	327
(2009,2017]	PRIM_OUT	R10	T11	513	NA	NA	97	0.5037262778443401	0.20959737179015972	74
(2009,2017]	PRIM_OUT	R10	T11	5132	NA	NA	4796	0.5070367883570189	0.2118924344296707	2052
(2009,2017]	PRIM_OUT	R10	T11	51321	NA	NA	165490	0.576952726815704	0.2627436178756581	66791
(2009,2017]	PRIM_OUT	R10	T11	51322	NA	NA	737	0.7677075399966768	0.31019424907223325	176
(2009,2017]	PRIM_OUT	R10	T11	51323	NA	NA	6102	0.7110959326881904	0.33969350012168115	3927
(2009,2017]	PRIM_OUT	R10	T11	51325	NA	NA	9	0.5757403160301613	0.25541281188299536	8
(2009,2017]	PRIM_OUT	R10	T11	51326	NA	NA	299	0.45555227178271346	0.15832843410980846	42
(2009,2017]	PRIM_OUT	R10	T11	51331	NA	NA	120	0.5204008734555123	0.21420614559505288	68
(2009,2017]	PRIM_OUT	R10	T11	51413	NA	NA	2783	0.6616129287494237	0.3685095188832968	903
(2009,2017]	PRIM_OUT	R10	T11	605	NA	NA	714	0.48072207962052255	0.20111379598003698	611
(2009,2017]	PRIM_OUT	R10	T11	607	NA	NA	239	0.5829801170297599	0.3145219430181645	218
(2009,2017]	PRIM_OUT	R10	T11	701	NA	NA	7	0.4054651081081644	0	6
(2009,2017]	PRIM_OUT	R10	T11	722	NA	NA	46	0.52003847956765	0.2430629736012903	39
(2009,2017]	PRIM_OUT	R10	T11	81100	NA	NA	20	0.45654767048476347	0.15722880950229062	16
(2009,2017]	PRIM_OUT	R10	T11	82000	NA	NA	7	0.4054651081081644	0	7
(2009,2017]	PRIM_OUT	R10	T11	9	NA	NA	1753	0.49896042400004287	0.2212453525255881	845
(2009,2017]	PRIM_OUT	R10	T11	900	NA	NA	7	0.6353848098844644	0.42775582868699297	7
(2009,2017]	PRIM_OUT	R10	T11	901	NA	NA	366	0.5683601710842138	0.3025853844149098	313
(2009,2017]	PRIM_OUT	R10	T11	91321	NA	NA	40	0.5163125697426825	0.32444849735916576	34
(2009,2017]	PRIM_OUT	R10	T11	999	NA	NA	86	0.4589236036185588	0.15728257213320102	53
(2009,2017]	PRIM_OUT	R10	T11	NA	NA	NA	408514	0.6304432258341071	0.3252210295349919	114929
(2009,2017]	PRIM_OUT	R10	T21	-1	NA	NA	19	0.9943717171701868	0.376197400653416	13
(2009,2017]	PRIM_OUT	R10	T21	-2	NA	NA	432	0.6690498500942588	0.3005303937844548	210
(2009,2017]	PRIM_OUT	R10	T21	1	NA	NA	116	0.8869628770394042	0.2590575014455083	105
(2009,2017]	PRIM_OUT	R10	T21	2221	NA	NA	10963	0.7095379329226282	0.34937666321391353	4130
(2009,2017]	PRIM_OUT	R10	T21	22211	NA	NA	1071	0.6492905544340227	0.29777382525062884	766
(2009,2017]	PRIM_OUT	R10	T21	22212	NA	NA	17171	0.7633573584894842	0.3249535852975181	6878
(2009,2017]	PRIM_OUT	R10	T21	22213	NA	NA	43361	0.7493865473039338	0.3168801383967195	16321
(2009,2017]	PRIM_OUT	R10	T21	222131	NA	NA	26	1.057703252162488	0.3129515534787381	15
(2009,2017]	PRIM_OUT	R10	T21	222133	NA	NA	12	0.8737219298936558	0.14746265569512662	11
(2009,2017]	PRIM_OUT	R10	T21	22214	NA	NA	14	1.5802742559935263	0.2622547352595262	12
(2009,2017]	PRIM_OUT	R10	T21	22215	NA	NA	15	0.5076302328613626	0.21150190187429121	11
(2009,2017]	PRIM_OUT	R10	T21	22225	NA	NA	10	0.8141256071209569	0.21538299443690267	10
(2009,2017]	PRIM_OUT	R10	T21	2229	NA	NA	8	0.8402634856523251	0.413226683863328	6
(2009,2017]	PRIM_OUT	R10	T21	223	NA	NA	9	0.5757403160301613	0.25541281188299536	9
(2009,2017]	PRIM_OUT	R10	T21	22302	NA	NA	162	0.8676892420183547	0.2007782478390128	73
(2009,2017]	PRIM_OUT	R10	T21	22305	NA	NA	717	0.871984146206831	0.20605903798900682	173
