SOURCE	CODE1	CODE2	CODE3	VOCAB	n_events	n_patients
PRIM_OUT	L16	NA	NA	ICP	18992	9818
PRIM_OUT	L17	NA	NA	ICP	67414	28639
PRIM_OUT	L18	NA	NA	ICP	5834	2736
PRIM_OUT	L19	NA	NA	ICP	3506	1648
PRIM_OUT	L20	NA	NA	ICD	2311	1315
PRIM_OUT	L20	NA	NA	ICP	6492	2738
PRIM_OUT	L200	NA	NA	ICD	3580	2296
PRIM_OUT	L208	NA	NA	ICD	347	294
PRIM_OUT	L209	NA	NA	ICD	977	836
PRIM_OUT	L21	NA	NA	ICD	705	557
PRIM_OUT	L210	NA	NA	ICD	1424	223
PRIM_OUT	L218	NA	NA	ICD	290	246
PRIM_OUT	L219	NA	NA	ICD	1698	602
PRIM_OUT	L22	NA	NA	ICD	22	16
PRIM_OUT	L23	NA	NA	ICD	268	219
PRIM_OUT	L230	NA	NA	ICD	26	26
PRIM_OUT	L231	NA	NA	ICD	16	12
PRIM_OUT	L232	NA	NA	ICD	62	54
PRIM_OUT	L233	NA	NA	ICD	34	33
PRIM_OUT	L233#	NA	NA	ICD	50	46
PRIM_OUT	L234	NA	NA	ICD	11	11
PRIM_OUT	L235	NA	NA	ICD	70	65
PRIM_OUT	L236	NA	NA	ICD	20	18
PRIM_OUT	L237	NA	NA	ICD	11	11
PRIM_OUT	L238	NA	NA	ICD	45	37
PRIM_OUT	L239	NA	NA	ICD	208	174
PRIM_OUT	L24	NA	NA	ICD	44	39
PRIM_OUT	L240	NA	NA	ICD	20	12
PRIM_OUT	L243	NA	NA	ICD	10	8
PRIM_OUT	L244#	NA	NA	ICD	8	8
PRIM_OUT	L245	NA	NA	ICD	16	16
PRIM_OUT	L248	NA	NA	ICD	15	13
PRIM_OUT	L249	NA	NA	ICD	69	62
PRIM_OUT	L25	NA	NA	ICD	170	144
PRIM_OUT	L250	NA	NA	ICD	8	7
PRIM_OUT	L251	NA	NA	ICD	11	8
PRIM_OUT	L251#	NA	NA	ICD	6	6
PRIM_OUT	L253	NA	NA	ICD	10	10
PRIM_OUT	L258	NA	NA	ICD	7	6
PRIM_OUT	L259	NA	NA	ICD	231	205
PRIM_OUT	L26	NA	NA	ICD	23	13
PRIM_OUT	L26	NA	NA	ICP	8	7
PRIM_OUT	L27	NA	NA	ICD	18	13
PRIM_OUT	L27	NA	NA	ICP	211	168
PRIM_OUT	L270	NA	NA	ICD	172	138
PRIM_OUT	L270#	NA	NA	ICD	167	147
PRIM_OUT	L271	NA	NA	ICD	68	56
PRIM_OUT	L271#	NA	NA	ICD	50	45
PRIM_OUT	L272	NA	NA	ICD	48	36
PRIM_OUT	L278	NA	NA	ICD	6	6
PRIM_OUT	L279	NA	NA	ICD	6	6
PRIM_OUT	L28	NA	NA	ICD	389	234
PRIM_OUT	L28	NA	NA	ICP	157478	15283
PRIM_OUT	L280	NA	NA	ICD	217	155
PRIM_OUT	L281	NA	NA	ICD	121	74
PRIM_OUT	L282	NA	NA	ICD	63	58
PRIM_OUT	L29	NA	NA	ICD	780	604
PRIM_OUT	L29	NA	NA	ICP	20572	6516
PRIM_OUT	L290	NA	NA	ICD	355	290
PRIM_OUT	L291	NA	NA	ICD	23	20
PRIM_OUT	L292	NA	NA	ICD	295	247
PRIM_OUT	L293	NA	NA	ICD	53	42
PRIM_OUT	L298	NA	NA	ICD	306	266
PRIM_OUT	L299	NA	NA	ICD	959	786
PRIM_OUT	L30	NA	NA	ICD	1328	973
PRIM_OUT	L30	NA	NA	ICP	71	61
PRIM_OUT	L300	NA	NA	ICD	1429	1088
PRIM_OUT	L301	NA	NA	ICD	61	49
PRIM_OUT	L302	NA	NA	ICD	13	11
PRIM_OUT	L303	NA	NA	ICD	950	717
PRIM_OUT	L304	NA	NA	ICD	360	302
PRIM_OUT	L308	NA	NA	ICD	483	396
PRIM_OUT	L309	NA	NA	ICD	12896	9036
PRIM_OUT	L31	NA	NA	ICP	206	184
PRIM_OUT	L34	NA	NA	ICP	243	77
PRIM_OUT	L38	NA	NA	ICP	13	13
PRIM_OUT	L40	NA	NA	ICD	2610	919
PRIM_OUT	L400	NA	NA	ICD	1671	855
PRIM_OUT	L401	NA	NA	ICD	23	14
PRIM_OUT	L403	NA	NA	ICD	663	432
PRIM_OUT	L404	NA	NA	ICD	138	83
PRIM_OUT	L405	NA	NA	ICD	2324	479
PRIM_OUT	L405+	NA	NA	ICD	519	235
PRIM_OUT	L405+M073	NA	NA	ICD	60	9
PRIM_OUT	L408	NA	NA	ICD	257	186
PRIM_OUT	L409	NA	NA	ICD	655	441
PRIM_OUT	L41	NA	NA	ICD	9	8
PRIM_OUT	L411	NA	NA	ICD	21	10
PRIM_OUT	L419	NA	NA	ICD	6	6
PRIM_OUT	L42	NA	NA	ICD	195	174
PRIM_OUT	L43	NA	NA	ICD	684	440
PRIM_OUT	L43	NA	NA	ICP	25	24
PRIM_OUT	L430	NA	NA	ICD	52	40
PRIM_OUT	L431	NA	NA	ICD	16	11
PRIM_OUT	L432	NA	NA	ICD	7	6
PRIM_OUT	L433	NA	NA	ICD	31	22
PRIM_OUT	L438	NA	NA	ICD	214	170
PRIM_OUT	L439	NA	NA	ICD	531	373
PRIM_OUT	L44	NA	NA	ICD	28	24
PRIM_OUT	L44	NA	NA	ICP	51	25
PRIM_OUT	L440	NA	NA	ICD	10	6
PRIM_OUT	L443	NA	NA	ICD	26	21
PRIM_OUT	L448	NA	NA	ICD	55	45
PRIM_OUT	L449	NA	NA	ICD	157	122
PRIM_OUT	L45	NA	NA	ICP	136	76
PRIM_OUT	L46	NA	NA	ICP	6	6
PRIM_OUT	L48	NA	NA	ICP	1086	721
PRIM_OUT	L49	NA	NA	ICP	64	37
PRIM_OUT	L50	NA	NA	ICD	967	746
PRIM_OUT	L50	NA	NA	ICP	1154	325
PRIM_OUT	L500	NA	NA	ICD	933	825
PRIM_OUT	L501	NA	NA	ICD	148	127
PRIM_OUT	L502	NA	NA	ICD	41	31
PRIM_OUT	L503	NA	NA	ICD	103	86
PRIM_OUT	L505	NA	NA	ICD	8	8
PRIM_OUT	L506	NA	NA	ICD	11	9
PRIM_OUT	L5060	NA	NA	ICD	34	31
PRIM_OUT	L508	NA	NA	ICD	200	155
PRIM_OUT	L509	NA	NA	ICD	1116	916
PRIM_OUT	L51	NA	NA	ICD	38	30
PRIM_OUT	L510	NA	NA	ICD	27	23
PRIM_OUT	L5119	NA	NA	ICD	7	6
PRIM_OUT	L519	NA	NA	ICD	29	26
PRIM_OUT	L52	NA	NA	ICD	226	151
PRIM_OUT	L53	NA	NA	ICD	30	25
PRIM_OUT	L531	NA	NA	ICD	10	9
PRIM_OUT	L532	NA	NA	ICD	10	10
PRIM_OUT	L538	NA	NA	ICD	57	51
PRIM_OUT	L539	NA	NA	ICD	323	285
PRIM_OUT	L54	NA	NA	ICP	201	150
PRIM_OUT	L55	NA	NA	ICD	12	12
PRIM_OUT	L55	NA	NA	ICP	130	57
PRIM_OUT	L56	NA	NA	ICP	181	103
PRIM_OUT	L560#	NA	NA	ICD	7	6
PRIM_OUT	L562	NA	NA	ICD	11	11
PRIM_OUT	L563	NA	NA	ICD	60	59
PRIM_OUT	L564	NA	NA	ICD	69	62
PRIM_OUT	L568	NA	NA	ICD	14	8
PRIM_OUT	L569	NA	NA	ICD	27	25
PRIM_OUT	L57	NA	NA	ICD	112	74
PRIM_OUT	L57	NA	NA	ICP	579	133
PRIM_OUT	L570	NA	NA	ICD	4184	2351
PRIM_OUT	L578	NA	NA	ICD	21	18
PRIM_OUT	L579	NA	NA	ICD	13	12
PRIM_OUT	L58	NA	NA	ICP	11	11
PRIM_OUT	L59	NA	NA	ICP	75	69
PRIM_OUT	L60	NA	NA	ICD	507	351
PRIM_OUT	L60	NA	NA	ICP	248	202
PRIM_OUT	L600	NA	NA	ICD	4780	2521
PRIM_OUT	L601	NA	NA	ICD	407	351
PRIM_OUT	L602	NA	NA	ICD	104	78
PRIM_OUT	L603	NA	NA	ICD	366	150
PRIM_OUT	L605	NA	NA	ICD	36	22
PRIM_OUT	L608	NA	NA	ICD	394	315
PRIM_OUT	L609	NA	NA	ICD	458	363
PRIM_OUT	L61	NA	NA	ICP	10	9
PRIM_OUT	L62	NA	NA	ICP	39	34
PRIM_OUT	L63	NA	NA	ICD	82	59
PRIM_OUT	L63	NA	NA	ICP	23	21
PRIM_OUT	L630	NA	NA	ICD	37	20
PRIM_OUT	L631	NA	NA	ICD	18	16
PRIM_OUT	L638	NA	NA	ICD	28	19
PRIM_OUT	L639	NA	NA	ICD	161	118
PRIM_OUT	L64	NA	NA	ICD	17	15
PRIM_OUT	L649	NA	NA	ICD	33	31
PRIM_OUT	L65	NA	NA	ICD	49	44
PRIM_OUT	L65	NA	NA	ICP	23	12
PRIM_OUT	L650	NA	NA	ICD	35	30
PRIM_OUT	L650#	NA	NA	ICD	42	41
PRIM_OUT	L652	NA	NA	ICD	9	8
PRIM_OUT	L658#	NA	NA	ICD	8	8
PRIM_OUT	L659	NA	NA	ICD	36	30
PRIM_OUT	L659#	NA	NA	ICD	37	35
PRIM_OUT	L66	NA	NA	ICP	8	8
PRIM_OUT	L661	NA	NA	ICD	9	8
PRIM_OUT	L662	NA	NA	ICD	30	24
PRIM_OUT	L67	NA	NA	ICD	9	8
PRIM_OUT	L679	NA	NA	ICD	6	6
PRIM_OUT	L680	NA	NA	ICD	54	42
PRIM_OUT	L680#	NA	NA	ICD	46	37
PRIM_OUT	L682	NA	NA	ICD	9	6
PRIM_OUT	L69	NA	NA	ICP	96	27
PRIM_OUT	L70	NA	NA	ICD	1205	817
PRIM_OUT	L70	NA	NA	ICP	2353	255
PRIM_OUT	L700	NA	NA	ICD	1004	758
PRIM_OUT	L701	NA	NA	ICD	74	56
PRIM_OUT	L702	NA	NA	ICD	241	211
PRIM_OUT	L705	NA	NA	ICD	7	7
PRIM_OUT	L708	NA	NA	ICD	56	50
PRIM_OUT	L709	NA	NA	ICD	184	158
PRIM_OUT	L71	NA	NA	ICD	962	639
PRIM_OUT	L71	NA	NA	ICP	358	47
PRIM_OUT	L710	NA	NA	ICD	278	196
PRIM_OUT	L710#	NA	NA	ICD	213	182
PRIM_OUT	L711	NA	NA	ICD	36	29
PRIM_OUT	L718	NA	NA	ICD	150	127
PRIM_OUT	L719	NA	NA	ICD	746	572
PRIM_OUT	L72	NA	NA	ICD	253	181
PRIM_OUT	L72	NA	NA	ICP	2213	944
PRIM_OUT	L720	NA	NA	ICD	263	200
PRIM_OUT	L721	NA	NA	ICD	3979	2753
PRIM_OUT	L722	NA	NA	ICD	45	36
PRIM_OUT	L728	NA	NA	ICD	83	69
PRIM_OUT	L729	NA	NA	ICD	96	88
PRIM_OUT	L73	NA	NA	ICD	61	53
PRIM_OUT	L73	NA	NA	ICP	3320	706
PRIM_OUT	L731	NA	NA	ICD	7	6
PRIM_OUT	L732	NA	NA	ICD	292	178
PRIM_OUT	L738	NA	NA	ICD	159	135
PRIM_OUT	L739	NA	NA	ICD	73	65
PRIM_OUT	L74	NA	NA	ICP	2248	1340
PRIM_OUT	L740	NA	NA	ICD	13	11
PRIM_OUT	L749	NA	NA	ICD	7	7
PRIM_OUT	L75	NA	NA	ICP	4722	620
PRIM_OUT	L759	NA	NA	ICD	8	8
PRIM_OUT	L76	NA	NA	ICP	6173	1764
PRIM_OUT	L77	NA	NA	ICP	1646	1284
PRIM_OUT	L78	NA	NA	ICP	991	791
PRIM_OUT	L79	NA	NA	ICP	245	208
PRIM_OUT	L80	NA	NA	ICD	78	66
PRIM_OUT	L80	NA	NA	ICP	272	123
PRIM_OUT	L81	NA	NA	ICD	7	7
PRIM_OUT	L81	NA	NA	ICP	12923	1668
PRIM_OUT	L810	NA	NA	ICD	10	8
PRIM_OUT	L811	NA	NA	ICD	52	48
PRIM_OUT	L813	NA	NA	ICD	7	7
PRIM_OUT	L814	NA	NA	ICD	61	54
PRIM_OUT	L817	NA	NA	ICD	50	44
PRIM_OUT	L818	NA	NA	ICD	11	9
PRIM_OUT	L819	NA	NA	ICD	65	52
PRIM_OUT	L82	NA	NA	ICD	14091	9383
PRIM_OUT	L82	NA	NA	ICP	1277	54
PRIM_OUT	L83	NA	NA	ICD	11	9
PRIM_OUT	L83	NA	NA	ICP	1068	510
PRIM_OUT	L84	NA	NA	ICD	4738	1659
PRIM_OUT	L84	NA	NA	ICP	6216	3616
PRIM_OUT	L85	NA	NA	ICD	94	58
PRIM_OUT	L85	NA	NA	ICP	505	261
PRIM_OUT	L851	NA	NA	ICD	7	7
PRIM_OUT	L852	NA	NA	ICD	9	7
PRIM_OUT	L853	NA	NA	ICD	474	320
PRIM_OUT	L8580	NA	NA	ICD	161	138
PRIM_OUT	L8581	NA	NA	ICD	27	22
PRIM_OUT	L8589	NA	NA	ICD	6	6
PRIM_OUT	L859	NA	NA	ICD	20	16
PRIM_OUT	L86	NA	NA	ICP	16080	4768
PRIM_OUT	L87	NA	NA	ICP	1628	930
PRIM_OUT	L88	NA	NA	ICD	195	26
PRIM_OUT	L88	NA	NA	ICP	47770	3576
PRIM_OUT	L89	NA	NA	ICD	4666	278
PRIM_OUT	L89	NA	NA	ICP	5887	2086
PRIM_OUT	L90	NA	NA	ICD	10	6
PRIM_OUT	L90	NA	NA	ICP	13367	4533
PRIM_OUT	L900	NA	NA	ICD	492	298
PRIM_OUT	L905	NA	NA	ICD	77	61
PRIM_OUT	L906	NA	NA	ICD	12	12
PRIM_OUT	L91	NA	NA	ICP	3245	986
PRIM_OUT	L910	NA	NA	ICD	175	145
PRIM_OUT	L918	NA	NA	ICD	20	20
PRIM_OUT	L919	NA	NA	ICD	11	7
PRIM_OUT	L92	NA	NA	ICD	19	10
PRIM_OUT	L92	NA	NA	ICP	3976	1702
PRIM_OUT	L920	NA	NA	ICD	50	41
PRIM_OUT	L921	NA	NA	ICD	29	18
PRIM_OUT	L923	NA	NA	ICD	60	54
PRIM_OUT	L929	NA	NA	ICD	20	10
PRIM_OUT	L93	NA	NA	ICD	16	8
PRIM_OUT	L93	NA	NA	ICP	912	520
PRIM_OUT	L930	NA	NA	ICD	120	57
PRIM_OUT	L931	NA	NA	ICD	18	10
PRIM_OUT	L932	NA	NA	ICD	8	6
PRIM_OUT	L94	NA	NA	ICP	37	14
PRIM_OUT	L940	NA	NA	ICD	51	33
PRIM_OUT	L95	NA	NA	ICP	5743	1642
PRIM_OUT	L958	NA	NA	ICD	71	21
PRIM_OUT	L959	NA	NA	ICD	93	37
PRIM_OUT	L96	NA	NA	ICP	138	110
PRIM_OUT	L97	NA	NA	ICD	7821	710
PRIM_OUT	L97	NA	NA	ICP	133	88
PRIM_OUT	L98	NA	NA	ICD	15	12
PRIM_OUT	L98	NA	NA	ICP	608	86
PRIM_OUT	L980	NA	NA	ICD	67	54
PRIM_OUT	L981	NA	NA	ICD	11	10
PRIM_OUT	L984	NA	NA	ICD	1025	375
PRIM_OUT	L9888	NA	NA	ICD	208	109
PRIM_OUT	L989	NA	NA	ICD	88	83
PRIM_OUT	L99	NA	NA	ICP	23711	1346
PRIM_OUT	LAB	NA	NA	MOP	68	56
PRIM_OUT	LABK	NA	NA	MOP	7	7
PRIM_OUT	LABKU	NA	NA	MOP	6	6
PRIM_OUT	LABRA	NA	NA	MOP	17	17
PRIM_OUT	LAHKI	NA	NA	MOP	22	21
PRIM_OUT	LAHPA	NA	NA	MOP	25	24
PRIM_OUT	LAHPR	NA	NA	MOP	8	8
PRIM_OUT	LAHTP	NA	NA	MOP	6	6
PRIM_OUT	LAITO	NA	NA	MOP	42	21
PRIM_OUT	LANKA	NA	NA	MOP	16	16
PRIM_OUT	LAPSI	NA	NA	MOP	7	7
PRIM_OUT	LASIK	NA	NA	MOP	34	33
PRIM_OUT	LASKU	NA	NA	MOP	1010	829
PRIM_OUT	LATVJ	NA	NA	MOP	10	9
PRIM_OUT	LAUP	NA	NA	MOP	13	13
PRIM_OUT	LEB1H	NA	NA	MOP	308	297
PRIM_OUT	LEHTK	NA	NA	MOP	9	6
PRIM_OUT	LEPPM	NA	NA	MOP	16	16
PRIM_OUT	LEPPP	NA	NA	MOP	14	10
PRIM_OUT	LEVY	NA	NA	MOP	22	19
PRIM_OUT	LHTA2	NA	NA	MOP	11	7
PRIM_OUT	LIMAK	NA	NA	MOP	10	10
PRIM_OUT	LIPSM	NA	NA	MOP	14	12
PRIM_OUT	LKKIR	NA	NA	MOP	80	74
PRIM_OUT	LOHK	NA	NA	MOP	346	269
PRIM_OUT	LYSTR	NA	NA	MOP	12	11
PRIM_OUT	M00	NA	NA	ICD	87	42
PRIM_OUT	M000	NA	NA	ICD	25	11
PRIM_OUT	M009	NA	NA	ICD	199	103
PRIM_OUT	M012	NA	NA	ICD	13	12
PRIM_OUT	M02	NA	NA	ICD	95	42
PRIM_OUT	M021	NA	NA	ICD	51	35
PRIM_OUT	M023	NA	NA	ICD	109	23
PRIM_OUT	M028	NA	NA	ICD	131	87
PRIM_OUT	M029	NA	NA	ICD	559	261
PRIM_OUT	M036*	NA	NA	ICD	7	6
PRIM_OUT	M05	NA	NA	ICD	4710	490
PRIM_OUT	M053	NA	NA	ICD	115	32
PRIM_OUT	M053+	NA	NA	ICD	16	11
PRIM_OUT	M058	NA	NA	ICD	21637	1932
PRIM_OUT	M059	NA	NA	ICD	2281	515
PRIM_OUT	M06	NA	NA	ICD	5408	363
PRIM_OUT	M060	NA	NA	ICD	5301	785
PRIM_OUT	M061	NA	NA	ICD	40	13
PRIM_OUT	M062	NA	NA	ICD	26	20
PRIM_OUT	M063	NA	NA	ICD	28	15
PRIM_OUT	M064	NA	NA	ICD	131	57
PRIM_OUT	M068	NA	NA	ICD	1108	258
PRIM_OUT	M069	NA	NA	ICD	4205	1182
PRIM_OUT	M070	NA	NA	ICD	35	19
PRIM_OUT	M070*	NA	NA	ICD	24	21
PRIM_OUT	M070*L405	NA	NA	ICD	37	9
PRIM_OUT	M072	NA	NA	ICD	11	9
PRIM_OUT	M072*L405	NA	NA	ICD	8	7
PRIM_OUT	M073	NA	NA	ICD	1009	246
PRIM_OUT	M073*	NA	NA	ICD	180	91
PRIM_OUT	M073*L405	NA	NA	ICD	974	271
PRIM_OUT	M074*	NA	NA	ICD	15	6
PRIM_OUT	M074*K509	NA	NA	ICD	15	6
PRIM_OUT	M075	NA	NA	ICD	10	8
PRIM_OUT	M075*	NA	NA	ICD	9	9
PRIM_OUT	M075*K519	NA	NA	ICD	34	13
PRIM_OUT	M08	NA	NA	ICD	155	11
PRIM_OUT	M080	NA	NA	ICD	302	99
PRIM_OUT	M081	NA	NA	ICD	64	26
PRIM_OUT	M082	NA	NA	ICD	19	8
PRIM_OUT	M083	NA	NA	ICD	922	102
PRIM_OUT	M084	NA	NA	ICD	306	85
PRIM_OUT	M089	NA	NA	ICD	91	9
PRIM_OUT	M090*L405	NA	NA	ICD	22	7
PRIM_OUT	M10	NA	NA	ICD	8894	3058
PRIM_OUT	M100	NA	NA	ICD	1544	959
PRIM_OUT	M102	NA	NA	ICD	32	27
PRIM_OUT	M102#	NA	NA	ICD	47	41
PRIM_OUT	M103	NA	NA	ICD	139	81
PRIM_OUT	M104	NA	NA	ICD	36	31
PRIM_OUT	M109	NA	NA	ICD	4363	2635
PRIM_OUT	M112	NA	NA	ICD	87	53
PRIM_OUT	M119	NA	NA	ICD	11	7
PRIM_OUT	M123	NA	NA	ICD	1237	35
PRIM_OUT	M124	NA	NA	ICD	40	25
PRIM_OUT	M125	NA	NA	ICD	9	9
PRIM_OUT	M13	NA	NA	ICD	79	63
PRIM_OUT	M130	NA	NA	ICD	495	289
PRIM_OUT	M131	NA	NA	ICD	223	161
PRIM_OUT	M138	NA	NA	ICD	511	316
PRIM_OUT	M139	NA	NA	ICD	4863	2328
PRIM_OUT	M14	NA	NA	ICD	24	13
PRIM_OUT	M145	NA	NA	ICD	8	7
PRIM_OUT	M146	NA	NA	ICD	194	34
PRIM_OUT	M146*A521	NA	NA	ICD	32	26
PRIM_OUT	M146*E116	NA	NA	ICD	18	8
PRIM_OUT	M15	NA	NA	ICD	13940	3652
PRIM_OUT	M150	NA	NA	ICD	1423	940
PRIM_OUT	M151	NA	NA	ICD	91	80
PRIM_OUT	M153	NA	NA	ICD	94	79
PRIM_OUT	M154	NA	NA	ICD	217	120
PRIM_OUT	M158	NA	NA	ICD	848	589
PRIM_OUT	M159	NA	NA	ICD	6667	2406
PRIM_OUT	M16	NA	NA	ICD	7660	3061
PRIM_OUT	M160	NA	NA	ICD	2003	1171
PRIM_OUT	M161	NA	NA	ICD	2908	1803
PRIM_OUT	M162	NA	NA	ICD	21	10
PRIM_OUT	M163	NA	NA	ICD	61	37
PRIM_OUT	M165	NA	NA	ICD	60	41
PRIM_OUT	M166	NA	NA	ICD	29	27
PRIM_OUT	M167	NA	NA	ICD	106	77
PRIM_OUT	M169	NA	NA	ICD	5778	2341
PRIM_OUT	M17	NA	NA	ICD	30517	8852
PRIM_OUT	M170	NA	NA	ICD	11384	4812
PRIM_OUT	M171	NA	NA	ICD	10436	4889
PRIM_OUT	M172	NA	NA	ICD	86	57
PRIM_OUT	M173	NA	NA	ICD	546	340
PRIM_OUT	M174	NA	NA	ICD	121	69
PRIM_OUT	M175	NA	NA	ICD	405	218
PRIM_OUT	M179	NA	NA	ICD	15660	6919
PRIM_OUT	M18	NA	NA	ICD	265	185
PRIM_OUT	M180	NA	NA	ICD	262	154
PRIM_OUT	M181	NA	NA	ICD	377	237
PRIM_OUT	M183	NA	NA	ICD	11	8
PRIM_OUT	M189	NA	NA	ICD	380	295
PRIM_OUT	M19	NA	NA	ICD	2518	1435
PRIM_OUT	M190	NA	NA	ICD	2128	1312
PRIM_OUT	M191	NA	NA	ICD	421	213
PRIM_OUT	M192	NA	NA	ICD	170	109
PRIM_OUT	M198	NA	NA	ICD	1928	1306
PRIM_OUT	M199	NA	NA	ICD	2117	1214
PRIM_OUT	M20	NA	NA	ICD	150	117
PRIM_OUT	M2008	NA	NA	ICD	18	17
PRIM_OUT	M201	NA	NA	ICD	2737	1835
PRIM_OUT	M202	NA	NA	ICD	231	157
PRIM_OUT	M203	NA	NA	ICD	28	26
PRIM_OUT	M204	NA	NA	ICD	1158	709
PRIM_OUT	M205	NA	NA	ICD	54	42
PRIM_OUT	M206	NA	NA	ICD	33	28
PRIM_OUT	M21	NA	NA	ICD	30	26
PRIM_OUT	M210	NA	NA	ICD	28	26
PRIM_OUT	M211	NA	NA	ICD	14	9
PRIM_OUT	M214	NA	NA	ICD	849	658
PRIM_OUT	M215	NA	NA	ICD	9	7
PRIM_OUT	M216	NA	NA	ICD	134	108
PRIM_OUT	M217	NA	NA	ICD	54	42
PRIM_OUT	M218	NA	NA	ICD	8	7
PRIM_OUT	M219	NA	NA	ICD	7	7
PRIM_OUT	M22	NA	NA	ICD	25	22
PRIM_OUT	M220	NA	NA	ICD	260	171
PRIM_OUT	M221	NA	NA	ICD	52	36
PRIM_OUT	M222	NA	NA	ICD	27	17
PRIM_OUT	M223	NA	NA	ICD	24	18
PRIM_OUT	M224	NA	NA	ICD	412	296
PRIM_OUT	M228	NA	NA	ICD	45	41
PRIM_OUT	M229	NA	NA	ICD	60	48
PRIM_OUT	M23	NA	NA	ICD	1460	986
PRIM_OUT	M232	NA	NA	ICD	651	452
PRIM_OUT	M233	NA	NA	ICD	390	294
PRIM_OUT	M234	NA	NA	ICD	12	10
PRIM_OUT	M235	NA	NA	ICD	80	63
PRIM_OUT	M236	NA	NA	ICD	19	16
PRIM_OUT	M238	NA	NA	ICD	944	712
PRIM_OUT	M239	NA	NA	ICD	6770	4903
PRIM_OUT	M24	NA	NA	ICD	19	16
PRIM_OUT	M240	NA	NA	ICD	12	9
PRIM_OUT	M241	NA	NA	ICD	11	6
PRIM_OUT	M242	NA	NA	ICD	279	207
PRIM_OUT	M243	NA	NA	ICD	25	16
PRIM_OUT	M244	NA	NA	ICD	66	49
PRIM_OUT	M245	NA	NA	ICD	50	19
PRIM_OUT	M248	NA	NA	ICD	106	83
PRIM_OUT	M249	NA	NA	ICD	73	60
PRIM_OUT	M25	NA	NA	ICD	339	260
PRIM_OUT	M250	NA	NA	ICD	321	237
PRIM_OUT	M252	NA	NA	ICD	52	39
PRIM_OUT	M253	NA	NA	ICD	41	29
PRIM_OUT	M254	NA	NA	ICD	668	476
PRIM_OUT	M255	NA	NA	ICD	31316	18739
PRIM_OUT	M256	NA	NA	ICD	57	51
PRIM_OUT	M257	NA	NA	ICD	8	8
PRIM_OUT	M258	NA	NA	ICD	114	74
PRIM_OUT	M259	NA	NA	ICD	283	195
PRIM_OUT	M300	NA	NA	ICD	33	12
PRIM_OUT	M301	NA	NA	ICD	44	17
PRIM_OUT	M308	NA	NA	ICD	14	6
PRIM_OUT	M310	NA	NA	ICD	45	6
PRIM_OUT	M313	NA	NA	ICD	338	69
PRIM_OUT	M314	NA	NA	ICD	34	11
PRIM_OUT	M315	NA	NA	ICD	523	145
PRIM_OUT	M316	NA	NA	ICD	64	19
PRIM_OUT	M317	NA	NA	ICD	51	9
PRIM_OUT	M318	NA	NA	ICD	21	7
PRIM_OUT	M319	NA	NA	ICD	27	16
PRIM_OUT	M32	NA	NA	ICD	117	42
PRIM_OUT	M321	NA	NA	ICD	20	12
PRIM_OUT	M328	NA	NA	ICD	62	32
PRIM_OUT	M329	NA	NA	ICD	637	173
PRIM_OUT	M331	NA	NA	ICD	59	12
PRIM_OUT	M332	NA	NA	ICD	165	34
PRIM_OUT	M339	NA	NA	ICD	108	16
PRIM_OUT	M34	NA	NA	ICD	29	16
PRIM_OUT	M340	NA	NA	ICD	84	10
PRIM_OUT	M341	NA	NA	ICD	292	77
PRIM_OUT	M348	NA	NA	ICD	12	6
PRIM_OUT	M349	NA	NA	ICD	105	35
PRIM_OUT	M35	NA	NA	ICD	41	29
PRIM_OUT	M350	NA	NA	ICD	2553	517
PRIM_OUT	M351	NA	NA	ICD	159	65
PRIM_OUT	M352	NA	NA	ICD	50	9
PRIM_OUT	M353	NA	NA	ICD	8486	1509
PRIM_OUT	M354	NA	NA	ICD	20	8
PRIM_OUT	M355	NA	NA	ICD	8	7
PRIM_OUT	M357	NA	NA	ICD	396	194
PRIM_OUT	M358	NA	NA	ICD	40	18
PRIM_OUT	M359	NA	NA	ICD	263	96
PRIM_OUT	M40	NA	NA	ICD	20	12
PRIM_OUT	M400	NA	NA	ICD	768	16
PRIM_OUT	M401	NA	NA	ICD	15	8
PRIM_OUT	M402	NA	NA	ICD	58	34
PRIM_OUT	M41	NA	NA	ICD	305	181
PRIM_OUT	M411	NA	NA	ICD	511	67
PRIM_OUT	M412	NA	NA	ICD	96	48
PRIM_OUT	M413	NA	NA	ICD	22	18
PRIM_OUT	M415	NA	NA	ICD	40	32
PRIM_OUT	M418	NA	NA	ICD	101	77
PRIM_OUT	M419	NA	NA	ICD	517	263
PRIM_OUT	M420	NA	NA	ICD	33	21
PRIM_OUT	M421	NA	NA	ICD	12	12
PRIM_OUT	M43	NA	NA	ICD	16	11
PRIM_OUT	M430	NA	NA	ICD	233	134
PRIM_OUT	M431	NA	NA	ICD	1150	598
PRIM_OUT	M436	NA	NA	ICD	338	280
PRIM_OUT	M439	NA	NA	ICD	6	6
PRIM_OUT	M45	NA	NA	ICD	3635	789
PRIM_OUT	M46	NA	NA	ICD	103	8
PRIM_OUT	M460	NA	NA	ICD	31	18
PRIM_OUT	M461	NA	NA	ICD	332	181
PRIM_OUT	M463	NA	NA	ICD	175	24
PRIM_OUT	M464	NA	NA	ICD	54	26
PRIM_OUT	M468	NA	NA	ICD	28	17
PRIM_OUT	M469	NA	NA	ICD	484	160
PRIM_OUT	M47	NA	NA	ICD	670	382
PRIM_OUT	M471	NA	NA	ICD	266	117
